0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-468.0660400390625,60.99296188354492,-12.094212532043457,14.855132102966309,-9.894200325012207,-5.497175693511963,-13.704399108886719,-15.098763465881348,-23.75209617614746,-8.19406795501709,-9.312027931213379,-9.931571960449219,-6.715464115142822,-7.601043701171875,-8.014104843139648,-7.191219806671143,-13.160514831542969,-1.502301573753357,-10.588075637817383,-5.466569423675537,male_angry
-587.2189331054688,80.29700469970703,-1.0533883571624756,18.619308471679688,4.102688312530518,-1.2962733507156372,-6.437480449676514,-10.159810066223145,-16.45115852355957,-3.3575243949890137,-1.8405036926269531,-5.081335067749023,-3.5025339126586914,-7.524984836578369,-3.9502272605895996,1.5956453084945679,-10.051225662231445,-4.302495956420898,-1.9949673414230347,-1.1923147439956665,male_surprise
-417.6909211308949,35.027852613957364,11.727376173294486,11.433003531154993,1.5122373038229033,-1.2085664342361422,-2.5707348490945683,-8.567474757642518,-9.17129615226516,-5.340141381022464,-2.7709651136471063,-2.763638906156522,-3.1665138763837994,-3.9272592966994586,-2.0209153090299554,-0.9905131281678966,-5.537918987636561,-4.42243832117933,0.2300519418290387,-2.4488517727232653,male_surprise
-645.7311401367188,78.19441223144531,-2.496596097946167,18.955821990966797,0.9903989434242249,-2.733952760696411,-11.340903282165527,-14.860530853271484,-17.659116744995117,-3.071462631225586,-3.356663227081299,-3.724306106567383,-4.108079433441162,-8.40968132019043,-1.4274908304214478,-1.7907841205596924,-11.291007995605469,-1.0890451669692993,-0.7183447480201721,-5.454921245574951,male_surprise
-652.7544555664062,87.64665985107422,2.713348388671875,20.903514862060547,10.069145202636719,2.383481979370117,-5.915829658508301,-5.536599159240723,-15.03776741027832,-6.882810592651367,0.3940584361553192,-4.3959269523620605,-0.15652893483638763,-4.55853271484375,-1.3969511985778809,2.404289484024048,-8.463616371154785,-0.7916526198387146,-2.3392443656921387,-1.9434092044830322,male_calm
-579.6030610629876,62.07649735341751,7.834636147943157,15.389510852277148,8.356686286215822,0.9280191851805372,-5.84857157788134,-7.086056587777403,-12.819424929901519,-7.283192147663573,-0.829067148179677,-3.5573773829495687,-1.8109309084152838,-3.5861990376695023,-1.2863108544295752,0.30566029421907914,-7.342386308927173,-2.5812544509072968,-0.809018501675317,-3.7665776831561364,male_calm
-705.5432739257812,80.71015930175781,1.091936707496643,21.69586753845215,7.0521697998046875,0.78038489818573,-8.552041053771973,-8.69986629486084,-17.792646408081055,-5.337479591369629,-1.426841378211975,-6.023955821990967,-1.292829990386963,-5.685173511505127,0.4148218333721161,-0.675967276096344,-7.0268683433532715,1.5658408403396606,-3.15808367729187,-4.388036251068115,male_calm
-626.439453125,88.23174285888672,-6.596569538116455,20.61385154724121,9.298240661621094,-1.6821249723434448,-1.2693196535110474,-10.730237007141113,-15.260711669921875,-7.171762943267822,-2.768256187438965,-2.201235294342041,-2.776972770690918,-4.4138102531433105,-1.5101906061172485,-0.8382973670959473,-5.899542331695557,-3.45007586479187,-2.7097249031066895,0.31628862023353577,male_sad
-548.6669013996258,61.04173400718256,2.211461950259178,15.919651267565568,8.350555263370016,-2.5074091549706705,-2.2309443236894446,-9.994011803264227,-13.567352964538205,-7.553281806814907,-1.7233974957047538,-1.423984553479838,-3.327117631180409,-4.763832022115293,-2.4200943421016965,-0.37949460434103116,-5.461488179622351,-4.143811674208613,-1.0920996329922366,-1.9906761510619302,male_sad
-690.9592895507812,84.5579605102539,-9.234189987182617,23.00446319580078,6.647912979125977,-0.7266502976417542,-2.949155330657959,-14.232704162597656,-16.13469696044922,-4.60653829574585,-2.721092700958252,-2.898096799850464,-5.701631546020508,-4.693779945373535,-2.9885237216949463,-3.201946258544922,-6.975940227508545,-4.09603214263916,-2.838542938232422,-3.6031389236450195,male_sad
-581.3403930664062,93.14125061035156,-1.388497233390808,24.134920120239258,9.577422142028809,-3.825746774673462,-3.4800989627838135,-12.225707054138184,-16.157073974609375,-2.9210848808288574,-5.340065956115723,-4.536442756652832,-1.8554402589797974,-8.440695762634277,-3.746349573135376,0.9920783638954163,-8.981679916381836,-5.069417476654053,-5.051621437072754,-0.5501784682273865,male_sad
-496.14660210856465,60.909953218552815,10.793969719124894,17.47350651226051,7.404722213090549,-2.19883399015616,-4.760366133215869,-12.049199212056237,-13.540776163363429,-5.8052248194059795,-4.117943611040862,-4.092451455826536,-2.7979246237617965,-6.210686150422227,-4.453736720669573,0.22430806311753243,-6.46660282044773,-6.7468360995005545,-2.20747050863887,-3.1306329861623903,male_sad
-635.043701171875,87.99015045166016,-3.0671005249023438,24.912355422973633,4.789275169372559,-5.053144931793213,-7.918243408203125,-16.67447853088379,-16.054786682128906,-2.3413262367248535,-6.68413782119751,-3.5575008392333984,-3.902381658554077,-8.382421493530273,-1.4816391468048096,-0.871935248374939,-9.987143516540527,-3.975036144256592,-3.6841607093811035,-2.2570905685424805,male_sad
-183.09429931640625,26.528329849243164,-34.53367233276367,-0.6099919080734253,-15.407102584838867,-10.76624870300293,-26.840295791625977,-16.568819046020508,-23.67759895324707,-14.155450820922852,-5.629528522491455,-11.570491790771484,-10.611309051513672,-6.195794105529785,-5.602041721343994,-0.4573327600955963,-8.612764358520508,6.688168048858643,9.328407287597656,5.18239688873291,male_angry
-87.00963868979161,18.900095836532582,-15.068523175574002,-2.2454921401390457,-5.26969171345586,-7.429323995483924,-12.670524845251416,-9.388925304924514,-12.206010288490958,-7.312380004349489,-0.9879361447597866,-5.765201538700848,-4.719742259955798,-2.2223258738468545,-1.8908704632882916,-0.3292435465201501,-2.8802247832324275,6.4263562657171525,9.044423788311788,6.280634168616153,male_angry
-238.59274291992188,25.590465545654297,-39.4324951171875,-2.730842113494873,-18.341211318969727,-12.632715225219727,-31.268606185913086,-16.439529418945312,-25.51444435119629,-8.774059295654297,-6.5484747886657715,-11.496989250183105,-9.013514518737793,-5.641139507293701,-6.271052360534668,-0.9030351042747498,-6.82234001159668,14.224638938903809,7.508083343505859,4.25861930847168,male_angry
-443.611083984375,66.39328002929688,-4.908761024475098,13.365288734436035,-0.6838981509208679,-4.739338397979736,-7.220381736755371,-9.264338493347168,-23.08797836303711,-6.944153785705566,-4.376257419586182,-8.101152420043945,-0.35077551007270813,-7.457047462463379,-7.318939208984375,1.5270555019378662,-14.2054443359375,-1.7777079343795776,-3.192659378051758,-6.974279403686523,male_angry
-313.1952806258871,30.051013364735425,5.987232943769329,8.258112419499904,-1.219424176974781,-4.193003311715447,-4.36452733126513,-8.359532930114556,-14.067338917122227,-7.908187805338656,-3.9294263224996406,-3.8001097551178,-1.7234257764180712,-3.7695192538922804,-4.193915717041007,0.32643036810053266,-7.212085021715669,-2.5761420232797567,-0.9453778592877278,-5.565769921067743,male_angry
-493.86968994140625,62.70741653442383,-7.3691630363464355,12.253857612609863,-3.1039607524871826,-5.103029251098633,-9.360918045043945,-14.818551063537598,-25.507976531982422,-4.1391072273254395,-5.1078619956970215,-6.0398688316345215,-0.22048820555210114,-9.853652954101562,-5.3957109451293945,-2.899806022644043,-15.96859073638916,-0.6461585164070129,-6.405322074890137,-8.373282432556152,male_angry
-559.9631958007812,81.71953582763672,-3.7871811389923096,25.352121353149414,0.5085124373435974,-0.9082748293876648,-6.131216049194336,-10.282249450683594,-21.725704193115234,-6.4202094078063965,-0.9797329902648926,-7.762110233306885,2.119882583618164,-6.997494697570801,-3.012442111968994,1.051772117614746,-12.267179489135742,-3.5987136363983154,-2.9134678840637207,-3.8001160621643066,male_happy
-483.2002263797071,57.84038149647412,4.293449403940365,17.41015749167117,1.622375426997854,-2.6280500015763715,-4.5574736150074395,-11.66155610423842,-17.91886199718746,-8.191929486279417,-2.017464882187006,-5.136024784505224,-0.7150313104993126,-5.084302695445397,-2.9410107262677267,-0.2011444433195346,-10.259440401720125,-4.662929798779566,-1.8553006896804087,-5.1779298619538,male_happy
-609.2479248046875,76.54217529296875,-5.450902938842773,25.319246292114258,-4.197246551513672,-2.2103054523468018,-10.960402488708496,-14.483912467956543,-23.60643196105957,-4.434454917907715,-3.128504514694214,-6.37074089050293,2.0618739128112793,-8.834897994995117,-1.5054230690002441,-3.970365047454834,-13.192367553710938,-1.1096653938293457,-2.6595115661621094,-6.184388637542725,male_happy
-272.1712646484375,39.43893051147461,-28.19851303100586,8.518515586853027,-11.211076736450195,-9.809755325317383,-15.832367897033691,-7.241955757141113,-22.76502227783203,-12.516535758972168,-9.01236343383789,-12.099424362182617,-7.861934185028076,-4.358917713165283,-9.955277442932129,-4.762124538421631,-18.83458137512207,-8.216936111450195,-8.129402160644531,-9.76059627532959,male_angry
-144.9326382319304,17.13376694261617,-3.6641441504715013,0.8701469262755823,-2.3886541198364735,-5.1368186897623715,-3.7997434383246227,-2.771294309791352,-7.758305201618948,-5.658978263360947,-3.2159849836870626,-5.1738353780942266,-2.6830785253992357,-2.251689989436594,-3.1392312359992514,-3.8546220907615356,-8.641733623344667,-5.8407805516741735,-4.204716118068749,-5.93877100401802,male_angry
-325.6291198730469,33.77382278442383,-32.27765655517578,7.35868501663208,-14.500065803527832,-9.679564476013184,-17.73068618774414,-9.892953872680664,-25.6626033782959,-8.922865867614746,-9.79498291015625,-10.549690246582031,-6.339657783508301,-5.011046886444092,-11.08126449584961,-8.064301490783691,-20.154260635375977,-4.193830966949463,-11.984054565429688,-9.103840827941895,male_angry
-527.1417236328125,74.81571960449219,-1.984861969947815,6.821022987365723,3.3818447589874268,0.18145768344402313,-14.75780200958252,-9.365055084228516,-20.45505714416504,-6.251285076141357,-0.8260229825973511,-8.146449089050293,-5.497354984283447,-6.605920791625977,-3.877920389175415,-3.3389666080474854,-9.295199394226074,-3.615200996398926,-3.6231863498687744,-0.6208202838897705,male_disgust
-484.17772351911685,53.40530951153314,5.794925967215476,4.741339135285363,2.162114243445992,-0.5474302408728329,-10.659466381098548,-10.151694754320195,-17.0448972203243,-6.835001325888946,-1.8267642802794184,-6.123863841993425,-5.5328559214579345,-5.613080583424845,-2.894545700291122,-4.153920988493722,-8.682490008959592,-4.784468888088962,-2.411494895260215,-3.2869371356097896,male_disgust
-581.8309326171875,70.62883758544922,-3.5521814823150635,8.027291297912598,3.0853466987609863,-1.3037222623825073,-17.97270965576172,-12.354161262512207,-21.1395206451416,-1.6813054084777832,-1.3975754976272583,-8.203397750854492,-5.764529228210449,-5.835998058319092,-3.613860845565796,-5.733670711517334,-8.290733337402344,-2.337146520614624,-1.085698127746582,-4.841805934906006,male_disgust
-412.15716552734375,73.93792724609375,-17.615917205810547,11.967620849609375,-1.9161959886550903,-4.494716644287109,-17.770803451538086,-13.720630645751953,-29.293994903564453,-7.7173614501953125,-1.2842272520065308,-14.234532356262207,-0.4543986916542053,-5.866762638092041,-11.957210540771484,3.00172758102417,-15.707530975341797,-5.702248573303223,-4.328831672668457,-7.065079212188721,male_happy
-340.92405171383325,47.80319236603215,-2.5705871339465456,7.112029354401667,0.18018729603880002,-4.923739752307518,-11.481757300483604,-11.853478031609914,-21.346259649637563,-7.6899234302407935,-1.7641818304794814,-8.018288295759127,-0.8808350347900767,-4.515460881621371,-7.193255206522338,-0.21381103780724792,-10.055645985072314,-5.95136008812013,-2.323180370472152,-6.244500814908214,male_happy
-470.62371826171875,72.84083557128906,-22.214332580566406,12.268412590026855,-4.773839473724365,-6.247956275939941,-21.82682991027832,-17.20553970336914,-31.1092529296875,-1.307239055633545,-4.768621444702148,-13.61083698272705,1.2602801322937012,-7.813478469848633,-6.0591912269592285,1.7730543613433838,-19.102596282958984,-1.9334533214569092,-6.506847858428955,-8.593104362487793,male_happy
-286.03558349609375,43.195556640625,-24.188350677490234,-0.761999249458313,-11.016575813293457,-6.551962375640869,-16.624969482421875,-20.091068267822266,-22.76088523864746,-12.987959861755371,-8.059946060180664,-11.709049224853516,-11.742383003234863,-8.442538261413574,-11.429726600646973,3.7346904277801514,-15.30666446685791,-7.978123188018799,-4.010586261749268,-1.9319099187850952,male_fear
-175.7789382670401,23.41991798784945,-4.236235561600007,-0.3473557099085361,-3.2778179014386066,-5.838076769477122,-5.811546449467825,-8.205608337393501,-10.526321632553497,-7.057657713893463,-2.6373294219909913,-4.474762855387722,-4.297789256986504,-3.78557743184833,-5.332351590110188,-1.5677276886089555,-8.359280073499534,-6.036295820941058,-1.581157253351655,-2.3299887521058036,male_fear
-344.8239440917969,43.64635467529297,-27.98480987548828,-2.312408447265625,-12.959840774536133,-8.078263282775879,-21.42632293701172,-22.645301818847656,-24.055030822753906,-10.6582612991333,-8.777506828308105,-12.58487319946289,-10.250601768493652,-9.238372802734375,-10.260944366455078,-1.0573139190673828,-20.365015029907227,-4.305932521820068,-3.3995232582092285,-2.1953773498535156,male_fear
-634.7201538085938,69.42386627197266,-4.956264019012451,14.060123443603516,8.436798095703125,-2.2997546195983887,-8.747632026672363,-7.413650035858154,-13.40829849243164,-1.6317650079727173,-1.8573052883148193,-7.268321990966797,-0.9700648188591003,-5.562675952911377,-7.097118854522705,2.4422764778137207,-8.132259368896484,-2.694042682647705,-0.5841332077980042,-0.947213888168335,male_surprise
-535.6375245672061,53.151421677193625,-0.25184360983511106,11.308639865629429,6.933287894680409,-2.842798637765536,-7.058374400563365,-9.033118352519526,-11.240248142652572,-3.2619405663542804,-2.5169123121514088,-5.945078930949177,-1.4772911047135555,-4.911185904126798,-5.843530941287532,1.222777949311767,-6.0089089793072485,-3.260736585305567,0.6029483535551379,-2.5403347821313322,male_surprise
-705.2484741210938,67.97000122070312,-7.018710136413574,14.59473705291748,4.856899261474609,-4.5720438957214355,-11.216584205627441,-9.319806098937988,-13.3294095993042,0.27534055709838867,-4.689823150634766,-6.894412040710449,-1.7335915565490723,-8.075465202331543,-4.911203384399414,1.386576771736145,-8.936148643493652,-0.18465565145015717,-1.1730962991714478,-4.701115131378174,male_surprise
-646.1414794921875,73.06661987304688,0.40314361453056335,16.84804344177246,9.805768013000488,1.0967624187469482,-4.7585673332214355,-3.821854829788208,-14.999224662780762,-3.379040002822876,0.6102574467658997,-3.6283671855926514,2.1195645332336426,-4.571883201599121,0.18245474994182587,1.4186807870864868,-5.783636093139648,-2.0846383571624756,-2.1301586627960205,-0.8690778017044067,male_neutral
-452.76264768446595,32.50355574136209,8.386340548787548,9.870073656904022,5.47705855353498,-0.5793871681048408,-3.636252980282264,-7.362252026552118,-10.29737981979182,-6.200357951707999,-1.0933870505648722,-2.1106545182273804,-1.6805977961185918,-1.2874836241580372,-0.42521839701133407,-0.5520910059405547,-3.5613344840055476,-3.4103092630523255,-0.2911147564140851,-2.622512342437199,male_neutral
-708.5628662109375,69.49339294433594,-1.6119918823242188,17.750164031982422,7.006721496582031,-0.3316994905471802,-8.311811447143555,-6.556717872619629,-17.36870765686035,-0.7283693552017212,0.0894574224948883,-3.0996007919311523,0.6860893964767456,-5.103267669677734,-0.05199471861124039,-2.9755706787109375,-6.936842441558838,-1.7368943691253662,-2.334951877593994,-4.732156276702881,male_neutral
-535.8812255859375,82.28135681152344,-9.010551452636719,20.842283248901367,5.4218316078186035,-3.7543392181396484,-10.541499137878418,-13.465771675109863,-27.917680740356445,-6.894571781158447,-3.8094656467437744,-10.429282188415527,0.15754511952400208,-7.953776836395264,-6.011678695678711,2.4566736221313477,-10.448029518127441,-6.485257148742676,-4.687830448150635,-3.5534467697143555,male_sad
-428.95355405951636,48.95267658416291,4.170747122444226,14.589100922307308,5.485430173233568,-3.941637615929426,-8.043948109158455,-14.236524968957402,-19.87233150610995,-10.100631864156613,-3.042798291556445,-6.531910835406304,-1.8719240973326334,-4.467233359299225,-4.45715591538947,0.9655618739623004,-5.979178533984471,-7.196177211285307,-1.9137071501871588,-2.9005836078033957,male_sad
-595.3486938476562,79.25064849853516,-11.08504867553711,21.097911834716797,0.1767372339963913,-5.833451271057129,-13.353421211242676,-18.88196563720703,-29.514232635498047,-5.10426139831543,-7.536109447479248,-9.836651802062988,-0.5042827725410461,-10.375251770019531,-3.6434969902038574,0.00961880199611187,-12.643938064575195,-5.9407830238342285,-5.447699069976807,-6.45754861831665,male_sad
-535.02490234375,71.22943878173828,-7.95735502243042,12.339733123779297,5.095458030700684,-3.1141507625579834,-11.674501419067383,-8.231242179870605,-15.673099517822266,-5.9852752685546875,0.0634598582983017,-10.280284881591797,-0.32906368374824524,-4.733454704284668,-7.209447383880615,1.5336642265319824,-12.41836929321289,-5.5134406089782715,-4.938086032867432,-5.746847629547119,male_surprise
-341.26495062744334,33.713971463462364,3.630589737320413,6.637521660364543,2.412150697686938,-4.221147261809703,-6.212061157381662,-8.58255863380316,-10.117034856328267,-5.23846441660669,-2.4985422571245524,-4.534811089909447,-1.5437310650733762,-3.4096453439476533,-3.5672444748033114,-0.7659427553004685,-6.623318743644291,-5.123567368958795,-1.7407912092685298,-4.6046536061867265,male_surprise
